Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Slitherine Software,0,0.01,0,0.01,0.02
Slitherine Software,0,0.01,0,0,0.01
Slightly Mad Studios,0.17,0.69,0.02,0.15,1.04
Slightly Mad Studios,0.08,0.13,0,0.02,0.23
Slightly Mad Studios,0,0.1,0,0.01,0.11
Simon & Schuster Interactive,0.08,0.02,0,0,0.11
Shogakukan,0,0,0.2,0,0.2
Shogakukan,0,0,0.1,0,0.1
Shogakukan,0,0,0.06,0,0.06
Shogakukan,0,0,0.05,0,0.05
Shogakukan,0,0,0.03,0,0.03
Seventh Chord,0,0,0.08,0,0.08
Seta Corporation,0,0,0.2,0.01,0.21
Seta Corporation,0,0,0.19,0,0.19
Seta Corporation,0,0,0.06,0.03,0.09
Seta Corporation,0,0,0.07,0,0.07
Seta Corporation,0,0,0.04,0,0.04
Seta Corporation,0,0,0.03,0,0.03
Sega,2.58,3.9,0.66,0.91,8.06
Sega,4.47,1.2,0.16,0.19,6.03
Sega,1.64,2.48,0.44,0.58,5.14
Sega,1.89,1.99,0.22,0.48,4.58
Sega,3.03,0.91,0.26,0.13,4.34
Sega,1.14,1.91,0.27,0.46,3.78
Sega,1.22,1.66,0.27,0.38,3.52
Sega,1.22,1.57,0.06,0.29,3.15
Sega,1.04,1.37,0.06,0.49,2.96
Sega,1.54,1.14,0,0.22,2.9
Sega,1.75,0.86,0,0.28,2.9
Sega,1.24,1.2,0.04,0.3,2.77
Sega,2.15,0.12,0,0.36,2.62
Sega,1.86,0.55,0.11,0.08,2.6
Sega,1.7,0.59,0.21,0.07,2.56
Sega,1.26,0.61,0.46,0.08,2.42
Sega,1.34,0.62,0,0.31,2.27
Sega,1.07,0.92,0.04,0.24,2.27
Sega,1.19,0.71,0.22,0.13,2.24
Sega,1.28,0.68,0.02,0.21,2.2
Sega,0.99,0.8,0,0.18,1.97
Sega,0.34,0.26,1.3,0.03,1.93
Sega,1.24,0.43,0.03,0.12,1.82
Sega,1.1,0.51,0.12,0.08,1.81
Sega,0.78,0.44,0.56,0.04,1.81
Sega,0.93,0.59,0.21,0.07,1.8
Sega,1.02,0.47,0.2,0.07,1.76
Sega,0.96,0.61,0.01,0.16,1.74
Sega,1,0.3,0.31,0.04,1.66
Sega,1.54,0.02,0,0.07,1.63
Sega,0.6,0.73,0.02,0.28,1.63
Sega,1.05,0.44,0.06,0.04,1.6
Sega,0.44,0.69,0,0.39,1.52
Sega,0.65,0.71,0,0.15,1.51
Sega,0.02,1.16,0,0.34,1.51
Sega,1,0.36,0.09,0.05,1.5
Sega,0.78,0.5,0.03,0.15,1.47
Sega,0.53,0.58,0,0.35,1.46
Sega,0.73,0.42,0,0.28,1.44
Sega,0.85,0.46,0,0.13,1.43
Sega,0.71,0.57,0,0.14,1.42
Sega,0.74,0.5,0.01,0.13,1.37
Sega,0.71,0.2,0.24,0.13,1.29
Sega,0.87,0.3,0.06,0.03,1.27
Sega,0,1.01,0,0.25,1.26
Sega,0.44,0.41,0.21,0.17,1.23
Sega,0.59,0.46,0.01,0.15,1.22
Sega,1.12,0.05,0,0.02,1.2
Sega,0.18,0.64,0.27,0.1,1.19
Sega,0.52,0.24,0.38,0.04,1.18
Sega,0.41,0.07,0.04,0.66,1.18
Sega,0.54,0.49,0.01,0.12,1.17
Sega,0,0.95,0,0.22,1.17
Sega,0.21,0.16,0.77,0.02,1.16
Sega,0,1.14,0,0.01,1.15
Sega,0.69,0.35,0.01,0.11,1.15
Sega,0.34,0.56,0.04,0.19,1.13
Sega,0.21,0.21,0.62,0.08,1.13
Sega,0.05,0.04,0.84,0.16,1.09
Sega,0.29,0.52,0.08,0.2,1.09
Sega,1.02,0.05,0,0.02,1.09
Sega,0.01,0.97,0,0.11,1.09
Sega,0.44,0.54,0,0.11,1.09
Sega,0.74,0.26,0,0.09,1.09
Sega,0.17,0.12,0.77,0.02,1.07
Sega,0.55,0.4,0,0.11,1.06
Sega,0.28,0.65,0,0.13,1.06
Sega,0.23,0.59,0.03,0.22,1.06
Sega,0.41,0.47,0,0.18,1.05
Sega,0.51,0.4,0,0.13,1.05
Sega,0.44,0.49,0,0.11,1.05
Sega,0.56,0.33,0.01,0.14,1.03
Sega,0.44,0.46,0.01,0.09,1.01
Sega,0,0,1.01,0,1.01
Sega,0.76,0.2,0,0.03,0.99
Sega,0.36,0.46,0,0.17,0.98
Sega,0.15,0.14,0.63,0.05,0.97
Sega,0.54,0.33,0,0.09,0.96
Sega,0.51,0.26,0.09,0.08,0.94
Sega,0.19,0.06,0.63,0.05,0.94
Sega,0.5,0.32,0.02,0.1,0.93
Sega,0.71,0.18,0,0.03,0.92
Sega,0.61,0.26,0,0.04,0.91
Sega,0.41,0.43,0.01,0.05,0.9
Sega,0.42,0.37,0.01,0.1,0.9
Sega,0.51,0.29,0.01,0.09,0.89
Sega,0.44,0.34,0,0.11,0.89
Sega,0.08,0.11,0.62,0.06,0.88
Sega,0.14,0.54,0.01,0.18,0.87
Sega,0.46,0.31,0.02,0.09,0.87
Sega,0.41,0.32,0,0.11,0.84
Sega,0.46,0.25,0.02,0.07,0.8
Sega,0.03,0.02,0.74,0.01,0.8
Sega,0.36,0.37,0,0.07,0.8
Sega,0.37,0.35,0,0.07,0.8
Sega,0.42,0.21,0.08,0.07,0.79
Sega,0.37,0.04,0,0.36,0.76
Sega,0.7,0.01,0,0.06,0.76
Sega,0.12,0.53,0,0.11,0.76
Sega,0.29,0.37,0,0.08,0.75
Sega,0.2,0.22,0.24,0.09,0.74
Sega,0,0,0.7,0.02,0.72
Sega,0.35,0.27,0,0.09,0.71
Sega,0,0.6,0,0.1,0.71
Sega,0.06,0.5,0,0.15,0.7
Sega,0.32,0.25,0,0.11,0.68
Sega,0.16,0.36,0,0.14,0.67
Sega,0.02,0.52,0,0.12,0.66
Sega,0.2,0.31,0,0.13,0.64
Sega,0.07,0.43,0,0.14,0.64
Sega,0.46,0.09,0,0.09,0.63
Sega,0.38,0.19,0,0.06,0.63
Sega,0.2,0.37,0,0.06,0.63
Sega,0,0,0.62,0,0.62
Sega,0.21,0.22,0.11,0.09,0.62
Sega,0,0,0.62,0,0.62
Sega,0.09,0.07,0.42,0.03,0.61
Sega,0.5,0.02,0,0.08,0.6
Sega,0.28,0.25,0,0.06,0.6
Sega,0.26,0.28,0,0.07,0.6
Sega,0.07,0.46,0,0.07,0.59
Sega,0.15,0.38,0,0.07,0.59
Sega,0.31,0.22,0,0.06,0.59
Sega,0.19,0.31,0,0.09,0.59
Sega,0,0,0.59,0,0.59
Sega,0.29,0.23,0,0.06,0.58
Sega,0.27,0.24,0,0.06,0.57
Sega,0.27,0.21,0,0.07,0.56
Sega,0,0,0.55,0,0.55
Sega,0,0,0.55,0,0.55
Sega,0,0,0.55,0,0.55
Sega,0.36,0,0,0.19,0.54
Sega,0.08,0.33,0.01,0.11,0.54
Sega,0.12,0.16,0.18,0.09,0.54
Sega,0.26,0.21,0,0.07,0.54
Sega,0,0,0.53,0,0.53
Sega,0.4,0.11,0,0.02,0.53
Sega,0.18,0,0.33,0.02,0.53
Sega,0.2,0.27,0.02,0.05,0.53
Sega,0,0,0.52,0,0.52
Sega,0.13,0,0,0.39,0.52
Sega,0,0,0.52,0,0.52
Sega,0.35,0.12,0,0.05,0.52
Sega,0.38,0.11,0,0.02,0.52
Sega,0.46,0.01,0,0.04,0.51
Sega,0.42,0.02,0,0.07,0.5
Sega,0.22,0.24,0,0.04,0.5
Sega,0.26,0.15,0.05,0.04,0.49
Sega,0.24,0.15,0.07,0.03,0.49
Sega,0,0,0.49,0,0.49
Sega,0,0.47,0,0.02,0.49
Sega,0.12,0.25,0,0.11,0.48
Sega,0,0.43,0,0.05,0.48
Sega,0.05,0.3,0.01,0.12,0.47
Sega,0.1,0.22,0.02,0.12,0.47
Sega,0.28,0.13,0.01,0.04,0.47
Sega,0.09,0.25,0.03,0.09,0.46
Sega,0.3,0.01,0.12,0.03,0.46
Sega,0.3,0.12,0,0.04,0.46
Sega,0.12,0.28,0,0.05,0.45
Sega,0.16,0.24,0,0.05,0.45
Sega,0,0,0.44,0,0.44
Sega,0.19,0.18,0,0.07,0.43
Sega,0,0,0.43,0,0.43
Sega,0.21,0.16,0,0.05,0.43
Sega,0,0,0.42,0,0.42
Sega,0.33,0.03,0.04,0.03,0.42
Sega,0.19,0.17,0.03,0.04,0.42
Sega,0.36,0.03,0,0.03,0.42
Sega,0.32,0.08,0,0.01,0.42
Sega,0,0.28,0,0.14,0.42
Sega,0,0,0.42,0,0.42
Sega,0,0,0.41,0,0.41
Sega,0,0,0.41,0,0.41
Sega,0,0,0.41,0,0.41
Sega,0.17,0.2,0,0.04,0.4
Sega,0.13,0.06,0.16,0.06,0.4
Sega,0.13,0.2,0,0.08,0.4
Sega,0.37,0.02,0,0,0.4
Sega,0,0,0.4,0,0.4
Sega,0.14,0.19,0,0.07,0.4
Sega,0.22,0.14,0,0.04,0.4
Sega,0.24,0.12,0.01,0.03,0.4
Sega,0.17,0.16,0,0.07,0.4
Sega,0.23,0.13,0,0.04,0.4
Sega,0.14,0.18,0,0.07,0.39
Sega,0.29,0.08,0,0.01,0.39
Sega,0.16,0,0.2,0.01,0.38
Sega,0.09,0.23,0,0.07,0.38
Sega,0.29,0.08,0,0.01,0.38
Sega,0.1,0,0,0.28,0.38
Sega,0.19,0.15,0,0.05,0.38
Sega,0.13,0.21,0,0.04,0.38
Sega,0.32,0.01,0,0.05,0.38
Sega,0.18,0.12,0,0.07,0.38
Sega,0.15,0.17,0,0.06,0.38
Sega,0.11,0.16,0,0.1,0.38
Sega,0.12,0.19,0,0.07,0.37
Sega,0,0,0.37,0,0.37
Sega,0,0,0.37,0,0.37
Sega,0,0.33,0,0.03,0.37
Sega,0,0,0.37,0,0.37
Sega,0.27,0.08,0,0.01,0.36
Sega,0,0,0.36,0,0.36
Sega,0,0,0.36,0,0.36
Sega,0,0.26,0,0.09,0.36
Sega,0,0,0.36,0,0.36
Sega,0.09,0.2,0,0.07,0.35
Sega,0.15,0.16,0,0.03,0.34
Sega,0,0,0.34,0,0.34
Sega,0,0.34,0,0,0.34
Sega,0.09,0.08,0.14,0.03,0.33
Sega,0.12,0.18,0,0.03,0.33
Sega,0.15,0.15,0,0.03,0.33
Sega,0.12,0.13,0.06,0.03,0.33
Sega,0.21,0.09,0,0.03,0.33
Sega,0,0,0.33,0,0.33
Sega,0,0,0.33,0,0.33
Sega,0.19,0.11,0,0.03,0.33
Sega,0.22,0.01,0.08,0.02,0.33
Sega,0.13,0.14,0,0.06,0.32
Sega,0.24,0.07,0,0.01,0.32
Sega,0,0,0.32,0,0.32
Sega,0.28,0.01,0,0.02,0.31
Sega,0.15,0.04,0.1,0.02,0.31
Sega,0,0,0.31,0,0.31
Sega,0,0.29,0,0.02,0.31
Sega,0.15,0.13,0,0.03,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.3,0,0.3
Sega,0,0,0.29,0,0.29
Sega,0,0,0.29,0,0.29
Sega,0,0,0.29,0,0.29
Sega,0.17,0.09,0,0.03,0.29
Sega,0,0,0.29,0,0.29
Sega,0.07,0.05,0.15,0.02,0.29
Sega,0.17,0,0.1,0.02,0.29
Sega,0.12,0.15,0,0.02,0.29
Sega,0.14,0.1,0,0.05,0.29
Sega,0.24,0,0.01,0.02,0.28
Sega,0.2,0.03,0.03,0.02,0.28
Sega,0,0,0.28,0,0.28
Sega,0,0,0.28,0,0.28
Sega,0.15,0.1,0,0.03,0.27
Sega,0.08,0,0.19,0.01,0.27
Sega,0.15,0.1,0,0.02,0.27
Sega,0.07,0.07,0.12,0.01,0.27
Sega,0.22,0.03,0,0.03,0.27
Sega,0.22,0.03,0,0.02,0.27
Sega,0,0,0.27,0,0.27
Sega,0.2,0.06,0,0.01,0.27
Sega,0,0,0.26,0,0.26
Sega,0.16,0.05,0.04,0.01,0.26
Sega,0,0,0.26,0,0.26
Sega,0.1,0.08,0.05,0.03,0.26
Sega,0,0,0.26,0,0.26
Sega,0,0,0.26,0,0.26
Sega,0.03,0.15,0,0.08,0.26
Sega,0,0,0.26,0,0.26
Sega,0.09,0.04,0.1,0.03,0.25
Sega,0,0,0.25,0,0.25
Sega,0.19,0.05,0,0.01,0.25
Sega,0.12,0.1,0,0.03,0.25
Sega,0,0,0.25,0,0.25
Sega,0,0,0.25,0,0.25
Sega,0.16,0.07,0,0.02,0.24
Sega,0.22,0,0,0.02,0.24
Sega,0.12,0.09,0,0.03,0.24
Sega,0,0,0.24,0,0.24
Sega,0,0,0.24,0,0.24
Sega,0.12,0.09,0,0.03,0.24
Sega,0.09,0,0.13,0.01,0.24
Sega,0.11,0.1,0.01,0.02,0.23
Sega,0,0,0.23,0,0.23
Sega,0.09,0.13,0,0.02,0.23
Sega,0.08,0.13,0,0.03,0.23
Sega,0.17,0.05,0,0.01,0.23
Sega,0,0,0.23,0,0.23
Sega,0.14,0.07,0,0.03,0.23
Sega,0,0,0.23,0,0.23
Sega,0.11,0.09,0,0.03,0.23
Sega,0,0,0.23,0,0.23
Sega,0,0,0.23,0,0.23
Sega,0,0,0.23,0,0.23
Sega,0.2,0,0,0.02,0.23
Sega,0.11,0.09,0,0.03,0.22
Sega,0,0,0.22,0,0.22
Sega,0.14,0.07,0,0.02,0.22
Sega,0.07,0.06,0.07,0.01,0.22
Sega,0.19,0.01,0,0.02,0.22
Sega,0.17,0.04,0,0.01,0.22
Sega,0,0,0.22,0,0.22
Sega,0,0,0.21,0,0.21
Sega,0,0,0.21,0,0.21
Sega,0.13,0.04,0.03,0.01,0.21
Sega,0.1,0.08,0,0.03,0.21
Sega,0.1,0.03,0.06,0.02,0.21
Sega,0,0,0.21,0,0.21
Sega,0.17,0.02,0,0.02,0.2
Sega,0,0,0.2,0,0.2
Sega,0.14,0.04,0.02,0.01,0.2
Sega,0,0,0.2,0,0.2
Sega,0.1,0.08,0,0.03,0.2
Sega,0.1,0.07,0,0.03,0.2
Sega,0,0,0.2,0,0.2
Sega,0.15,0.04,0,0.01,0.2
Sega,0,0,0.2,0,0.2
Sega,0,0,0.2,0,0.2
Sega,0.07,0.1,0,0.03,0.2
Sega,0,0,0.2,0,0.2
Sega,0.1,0.02,0.07,0.01,0.2
Sega,0.08,0,0.11,0.01,0.2
Sega,0,0,0.19,0,0.19
Sega,0,0.17,0,0.02,0.19
Sega,0.09,0.07,0.02,0.02,0.19
Sega,0,0,0.19,0,0.19
Sega,0,0,0.19,0,0.19
Sega,0,0,0.19,0,0.19
Sega,0.09,0.07,0,0.02,0.19
Sega,0,0,0.19,0,0.19
Sega,0.12,0.03,0.03,0.01,0.19
Sega,0,0,0.19,0,0.19
Sega,0,0,0.19,0,0.19
Sega,0,0,0.19,0,0.19
Sega,0,0,0.18,0,0.18
Sega,0.09,0.06,0.01,0.02,0.18
Sega,0.08,0,0.07,0.03,0.18
Sega,0.13,0.04,0,0.01,0.18
Sega,0.14,0.02,0,0.02,0.18
Sega,0,0,0.18,0,0.18
Sega,0.1,0.06,0,0.02,0.18
Sega,0,0,0.18,0,0.18
Sega,0.1,0.06,0,0.02,0.18
Sega,0.09,0.07,0,0.02,0.18
Sega,0.11,0.05,0,0.01,0.18
Sega,0.13,0.04,0,0.01,0.18
Sega,0.13,0.02,0,0.02,0.17
Sega,0.09,0.07,0,0.02,0.17
Sega,0,0,0.17,0,0.17
Sega,0.06,0.04,0.05,0.02,0.17
Sega,0.08,0.06,0,0.02,0.17
Sega,0.11,0.02,0.02,0.01,0.17
Sega,0,0,0.16,0,0.16
Sega,0.08,0.06,0,0.02,0.16
Sega,0.11,0.04,0,0.01,0.16
Sega,0,0,0.16,0,0.16
Sega,0,0,0.16,0,0.16
Sega,0.05,0,0.09,0.01,0.16
Sega,0,0,0.16,0,0.16
Sega,0,0,0.16,0,0.16
Sega,0.03,0,0.12,0,0.16
Sega,0.12,0.03,0,0,0.16
Sega,0.12,0.02,0,0.01,0.15
Sega,0.11,0.03,0,0.01,0.15
Sega,0,0,0.15,0,0.15
Sega,0,0,0.15,0,0.15
Sega,0.07,0.06,0,0.02,0.15
Sega,0,0,0.15,0,0.15
Sega,0.11,0.03,0,0.01,0.15
Sega,0.12,0.03,0,0,0.15
Sega,0,0,0.15,0,0.15
Sega,0.05,0.08,0,0.02,0.15
Sega,0.14,0,0,0.01,0.15
Sega,0,0,0.15,0,0.15
Sega,0.11,0.03,0,0.01,0.15
Sega,0,0,0.15,0,0.15
Sega,0.09,0.04,0,0.01,0.15
Sega,0.11,0.03,0,0.01,0.15
Sega,0,0.13,0,0.01,0.15
Sega,0.1,0.04,0,0,0.15
Sega,0,0,0.14,0,0.14
Sega,0.11,0.03,0,0.01,0.14
Sega,0.11,0.03,0,0.01,0.14
Sega,0,0.1,0,0.04,0.14
Sega,0,0,0.14,0,0.14
Sega,0,0,0.14,0,0.14
Sega,0,0.02,0,0.12,0.14
Sega,0,0.1,0,0.04,0.14
Sega,0,0,0.14,0,0.14
Sega,0,0,0.14,0,0.14
Sega,0.1,0.03,0,0,0.14
Sega,0.1,0.04,0,0,0.13
Sega,0.12,0,0,0.01,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0.1,0.03,0,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0.08,0.02,0.03,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0.1,0.03,0,0,0.13
Sega,0.09,0.03,0,0.01,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0,0,0.13,0,0.13
Sega,0.07,0.04,0,0.01,0.13
Sega,0,0,0.12,0,0.12
Sega,0,0,0.12,0,0.12
Sega,0.06,0.05,0,0.02,0.12
Sega,0,0,0.12,0,0.12
Sega,0.07,0.04,0,0.01,0.12
Sega,0,0,0.12,0,0.12
Sega,0.06,0.05,0,0.02,0.12
Sega,0.09,0.02,0,0.01,0.12
Sega,0,0,0.12,0,0.12
Sega,0.09,0.02,0,0,0.12
Sega,0.01,0,0.1,0,0.12
Sega,0,0,0.12,0,0.12
Sega,0,0,0.12,0,0.12
Sega,0.06,0.04,0,0.01,0.12
Sega,0,0,0.12,0,0.12
Sega,0.07,0.03,0,0.02,0.12
Sega,0.09,0.02,0,0,0.12
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.09,0.02,0,0,0.11
Sega,0.06,0.04,0,0.01,0.11
Sega,0,0,0.11,0,0.11
Sega,0.11,0,0,0.01,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.09,0.02,0,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.08,0.02,0,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.07,0.03,0,0.01,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.02,0.07,0,0.02,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0,0,0.11,0,0.11
Sega,0.09,0.01,0,0.01,0.1
Sega,0.1,0,0,0.01,0.1
Sega,0,0,0.1,0,0.1
Sega,0,0.1,0,0,0.1
Sega,0.08,0.02,0,0,0.1
Sega,0,0.1,0,0.01,0.1
Sega,0,0,0.1,0,0.1
Sega,0,0,0.1,0,0.1
Sega,0,0,0.1,0,0.1
Sega,0.06,0.03,0,0.01,0.1
Sega,0,0,0.1,0,0.1
Sega,0,0.08,0,0.02,0.09
Sega,0.05,0.04,0,0.01,0.09
Sega,0,0,0.09,0,0.09
Sega,0,0,0.09,0,0.09
Sega,0,0,0.09,0,0.09
Sega,0,0,0.09,0,0.09
Sega,0.08,0,0,0.01,0.09
Sega,0,0,0.09,0,0.09
Sega,0,0,0.09,0,0.09
Sega,0.07,0.01,0,0.01,0.09
Sega,0,0,0.09,0,0.09
Sega,0.08,0,0,0.01,0.09
Sega,0,0,0.08,0,0.09
Sega,0.08,0,0,0.01,0.09
Sega,0,0,0.09,0,0.09
Sega,0.04,0.03,0,0.01,0.09
Sega,0,0,0.08,0,0.08
Sega,0.06,0.02,0,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0.05,0.02,0,0.01,0.08
Sega,0,0,0.08,0,0.08
Sega,0.05,0.02,0,0.01,0.08
Sega,0,0,0.08,0,0.08
Sega,0.07,0,0,0.01,0.08
Sega,0.04,0.03,0,0.01,0.08
Sega,0,0,0.08,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0.07,0,0,0.01,0.08
Sega,0.06,0.01,0,0.01,0.08
Sega,0.06,0.02,0,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0,0,0.08,0,0.08
Sega,0,0,0.07,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0.03,0,0.04,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0.04,0.03,0,0.01,0.07
Sega,0.05,0.01,0,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0.06,0,0.01,0.07
Sega,0.05,0.01,0,0,0.07
Sega,0.04,0.02,0,0.01,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0.05,0.01,0,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0.05,0.01,0,0,0.07
Sega,0.05,0.02,0,0,0.07
Sega,0.05,0.01,0,0,0.07
Sega,0,0,0.07,0,0.07
Sega,0,0,0.06,0,0.06
Sega,0.06,0,0,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0.05,0.02,0,0,0.06
Sega,0.03,0.02,0,0.01,0.06
Sega,0,0,0.06,0,0.06
Sega,0.06,0,0,0,0.06
Sega,0.04,0.02,0,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0.04,0.01,0,0,0.06
Sega,0.05,0,0,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0,0,0.06,0,0.06
Sega,0.03,0.02,0,0.01,0.06
Sega,0.04,0.01,0,0,0.06
Sega,0,0,0.05,0,0.05
Sega,0.05,0,0,0,0.05
Sega,0.02,0.03,0,0.01,0.05
Sega,0.04,0.01,0,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0.04,0.01,0,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0.01,0,0.03,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0.04,0.01,0,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0.04,0.01,0,0,0.05
Sega,0.02,0.01,0.01,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0.03,0.02,0,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.05,0,0.05
Sega,0,0,0.04,0,0.05
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0.02,0.02,0,0.01,0.04
Sega,0.02,0.02,0,0.01,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0.03,0,0.01,0.04
Sega,0,0.04,0,0.01,0.04
Sega,0.03,0.01,0,0.01,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0.02,0.01,0,0,0.04
Sega,0.02,0.01,0,0,0.04
Sega,0.01,0,0.02,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0,0.04,0,0.04
Sega,0,0.03,0,0.01,0.04
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0.03,0,0.01,0.03
Sega,0.03,0,0,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0.01,0.01,0,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0.02,0.01,0,0,0.03
Sega,0.02,0,0,0,0.03
Sega,0.01,0.01,0,0,0.03
Sega,0,0,0.03,0,0.03
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0.02,0,0,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0.02,0,0,0,0.02
Sega,0,0.02,0,0,0.02
Sega,0.02,0,0,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0.02,0,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0.01,0,0,0,0.02
Sega,0,0.01,0,0,0.02
Sega,0.01,0,0,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0.01,0,0,0.02
Sega,0,0,0.02,0,0.02
Sega,0,0.01,0,0,0.01
Sega,0,0,0.01,0,0.01
Sega,0.01,0,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0,0.01,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0,0.01,0,0.01
Sega,0,0,0.01,0,0.01
Sega,0.01,0,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0.01,0,0,0.01
Sega,0,0,0.01,0,0.01
Sears,0.2,0.01,0,0,0.21
SCS Software,0,0.12,0,0.02,0.13
Screenlife,0,0,0.41,0,0.41
Screenlife,0.13,0,0.04,0.02,0.19
Screenlife,0.09,0,0.03,0.01,0.12
Screenlife,0,0.01,0.09,0,0.11
Screenlife,0,0,0.07,0,0.07
Screenlife,0,0,0.02,0,0.02
SCi,0.48,0.37,0,0.02,0.87
SCi,0.38,0.29,0,0.1,0.77
SCi,0.26,0.2,0,0.07,0.53
SCi,0.21,0.06,0,0.01,0.28
SCi,0.17,0.05,0,0.01,0.22
SCi,0.1,0.07,0,0.02,0.2
SCi,0.05,0.04,0,0.01,0.11
SCi,0.08,0.02,0,0,0.1
SCi,0.06,0.02,0,0,0.08
SCi,0.04,0.03,0,0.01,0.07
SCi,0.05,0.01,0,0,0.06
SCi,0.04,0.01,0,0,0.06
SCi,0.03,0.01,0,0,0.05
SCi,0.03,0.01,0,0,0.04
SCi,0,0.03,0,0.01,0.04
SCi,0.02,0.01,0,0,0.03
SCi,0.01,0,0,0,0.01
