Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
SNES,0,0,0.12,0,0.12
SNES,0,0,0.12,0,0.12
SNES,0,0,0.11,0,0.11
SNES,0,0,0.11,0,0.11
SNES,0,0,0.11,0,0.11
SNES,0,0,0.1,0,0.1
SNES,0,0,0.1,0,0.1
SNES,0,0,0.1,0,0.1
SNES,0,0,0.09,0,0.09
SNES,0.03,0.01,0.05,0,0.09
SNES,0,0,0.09,0,0.09
SNES,0,0,0.08,0,0.08
SNES,0,0,0.08,0,0.08
SNES,0,0,0.08,0,0.08
SNES,0,0,0.08,0,0.08
SNES,0,0,0.07,0,0.07
SNES,0,0,0.07,0,0.07
SNES,0,0,0.07,0,0.07
SNES,0,0,0.07,0,0.07
SNES,0,0,0.07,0,0.07
SNES,0,0,0.07,0,0.07
SNES,0,0,0.06,0,0.06
SNES,0,0,0.06,0,0.06
SNES,0,0,0.06,0,0.06
SNES,0,0,0.06,0,0.06
SNES,0,0,0.06,0,0.06
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.05,0,0.05
SNES,0,0,0.04,0,0.04
SNES,0,0,0.04,0,0.04
SNES,0,0,0.04,0,0.04
SNES,0,0,0.04,0,0.04
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.03,0,0.03
SNES,0,0,0.02,0,0.02
SNES,0,0,0.02,0,0.02
SNES,0,0,0.02,0,0.02
SNES,0,0,0.01,0,0.01
SCD ����,1,0.36,0.45,0.05,1.87
SCD,1,0.36,0.09,0.05,1.5
SCD,0,0,0.14,0,0.14
SCD,0,0,0.07,0,0.07
SCD,0,0,0.06,0,0.06
SCD,0,0,0.05,0,0.05
SCD,0,0,0.04,0,0.05
SAT ����,0.72,0.54,32.26,0.07,33.59
SAT,0.34,0.26,1.3,0.03,1.93
SAT,0.21,0.16,0.77,0.02,1.16
SAT,0.17,0.12,0.77,0.02,1.07
SAT,0,0,0.62,0,0.62
SAT,0,0,0.62,0,0.62
SAT,0,0,0.6,0,0.6
SAT,0,0,0.55,0,0.55
SAT,0,0,0.55,0,0.55
SAT,0,0,0.55,0,0.55
SAT,0,0,0.55,0,0.55
SAT,0,0,0.53,0,0.53
SAT,0,0,0.49,0,0.49
SAT,0,0,0.44,0,0.44
SAT,0,0,0.43,0,0.43
SAT,0,0,0.42,0,0.42
SAT,0,0,0.42,0,0.42
SAT,0,0,0.42,0,0.42
SAT,0,0,0.41,0,0.41
SAT,0,0,0.41,0,0.41
SAT,0,0,0.4,0,0.4
SAT,0,0,0.38,0,0.38
SAT,0,0,0.38,0,0.38
SAT,0,0,0.37,0,0.37
SAT,0,0,0.36,0,0.36
SAT,0,0,0.35,0,0.35
SAT,0,0,0.34,0,0.34
SAT,0,0,0.34,0,0.34
SAT,0,0,0.32,0,0.32
SAT,0,0,0.31,0,0.31
SAT,0,0,0.31,0,0.31
SAT,0,0,0.3,0,0.3
SAT,0,0,0.3,0,0.3
SAT,0,0,0.3,0,0.3
SAT,0,0,0.3,0,0.3
SAT,0,0,0.29,0,0.29
SAT,0,0,0.29,0,0.29
SAT,0,0,0.28,0,0.28
SAT,0,0,0.28,0,0.28
SAT,0,0,0.28,0,0.28
SAT,0,0,0.28,0,0.28
SAT,0,0,0.26,0,0.26
SAT,0,0,0.26,0,0.26
SAT,0,0,0.26,0,0.26
SAT,0,0,0.26,0,0.26
SAT,0,0,0.25,0,0.25
SAT,0,0,0.25,0,0.25
SAT,0,0,0.25,0,0.25
SAT,0,0,0.25,0,0.25
SAT,0,0,0.23,0,0.23
SAT,0,0,0.23,0,0.23
SAT,0,0,0.22,0,0.22
SAT,0,0,0.21,0,0.21
SAT,0,0,0.21,0,0.21
SAT,0,0,0.21,0,0.21
SAT,0,0,0.21,0,0.21
SAT,0,0,0.21,0,0.21
SAT,0,0,0.2,0,0.2
SAT,0,0,0.2,0,0.2
SAT,0,0,0.2,0,0.2
SAT,0,0,0.19,0,0.19
SAT,0,0,0.19,0,0.19
SAT,0,0,0.18,0,0.18
SAT,0,0,0.18,0,0.18
SAT,0,0,0.18,0,0.18
SAT,0,0,0.17,0,0.17
SAT,0,0,0.17,0,0.17
SAT,0,0,0.16,0,0.17
SAT,0,0,0.16,0,0.16
SAT,0,0,0.15,0,0.15
SAT,0,0,0.15,0,0.15
SAT,0,0,0.15,0,0.15
SAT,0,0,0.15,0,0.15
SAT,0,0,0.15,0,0.15
SAT,0,0,0.15,0,0.15
SAT,0,0,0.14,0,0.14
SAT,0,0,0.14,0,0.14
SAT,0,0,0.13,0,0.13
SAT,0,0,0.13,0,0.13
SAT,0,0,0.13,0,0.13
SAT,0,0,0.13,0,0.13
SAT,0,0,0.13,0,0.13
SAT,0,0,0.13,0,0.13
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.12,0,0.12
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.11,0,0.11
SAT,0,0,0.1,0,0.1
SAT,0,0,0.1,0,0.1
SAT,0,0,0.1,0,0.1
SAT,0,0,0.1,0,0.1
SAT,0,0,0.1,0,0.1
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.09,0,0.09
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.08,0,0.08
SAT,0,0,0.07,0,0.07
SAT,0,0,0.07,0,0.07
SAT,0,0,0.07,0,0.07
SAT,0,0,0.07,0,0.07
SAT,0,0,0.07,0,0.07
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.06,0,0.06
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.05,0,0.05
SAT,0,0,0.04,0,0.04
SAT,0,0,0.04,0,0.04
SAT,0,0,0.04,0,0.04
SAT,0,0,0.04,0,0.04
SAT,0,0,0.04,0,0.04
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.03,0,0.03
SAT,0,0,0.02,0,0.02
SAT,0,0,0.02,0,0.02
SAT,0,0,0.02,0,0.02
SAT,0,0,0.02,0,0.02
SAT,0,0,0.02,0,0.02
PSV ����,16.2,16.33,20.96,8.45,61.93
PSV,0.28,0.79,0.87,0.32,2.25
PSV,0.59,0.75,0.13,0.27,1.74
PSV,0.8,0.52,0.07,0.3,1.69
PSV,0.58,0.55,0.06,0.28,1.47
PSV,0.4,0.72,0.02,0.33,1.47
PSV,0.46,0.34,0.38,0.21,1.38
PSV,0.38,0.52,0.01,0.25,1.16
PSV,0.25,0.49,0.04,0.22,1
PSV,0.21,0.31,0.28,0.16,0.97
PSV,0.13,0.48,0.04,0.19,0.84
PSV,0.43,0.21,0.01,0.19,0.83
PSV,0.22,0.14,0.32,0.1,0.77
PSV,0.47,0.18,0,0.12,0.76
PSV,0.17,0.39,0,0.19,0.75
PSV,0.15,0.35,0,0.16,0.66
PSV,0.26,0.2,0.09,0.1,0.64
PSV,0.17,0.34,0.02,0.09,0.62
PSV,0.19,0.11,0.25,0.06,0.6
PSV,0.13,0.35,0,0.11,0.59
PSV,0.18,0.09,0.22,0.06,0.56
PSV,0.29,0.15,0.04,0.07,0.55
PSV,0.2,0.2,0,0.13,0.53
PSV,0.26,0.15,0.01,0.1,0.52
PSV,0.11,0.25,0.01,0.13,0.5
PSV,0.09,0.29,0,0.11,0.49
PSV,0.12,0.25,0,0.11,0.48
PSV,0.16,0.18,0.05,0.09,0.48
PSV,0,0.3,0.05,0.12,0.47
PSV,0.05,0.3,0.01,0.12,0.47
PSV,0.08,0.1,0.23,0.05,0.46
PSV,0.13,0.1,0.15,0.07,0.46
PSV,0.15,0.13,0.09,0.08,0.45
PSV,0.21,0.16,0.02,0.07,0.45
PSV,0,0,0.45,0,0.45
PSV,0.22,0.01,0.16,0.03,0.42
PSV,0.14,0.07,0.15,0.06,0.41
PSV,0.09,0.23,0,0.09,0.41
PSV,0.05,0.26,0,0.09,0.41
PSV,0.13,0.06,0.16,0.06,0.4
PSV,0.14,0.19,0,0.06,0.39
PSV,0.16,0.05,0.12,0.05,0.38
PSV,0,0.01,0.37,0,0.38
PSV,0.05,0.05,0.25,0.03,0.38
PSV,0.17,0.13,0,0.06,0.37
PSV,0.13,0.02,0.16,0.05,0.36
PSV,0.17,0.12,0,0.05,0.34
PSV,0.2,0.09,0,0.05,0.33
PSV,0.15,0.13,0,0.05,0.33
PSV,0.1,0.15,0,0.07,0.33
PSV,0.14,0.1,0.01,0.07,0.33
PSV,0.3,0,0,0.03,0.32
PSV,0.08,0.05,0.14,0.04,0.31
PSV,0.13,0.06,0.07,0.04,0.3
PSV,0.05,0.05,0.17,0.03,0.3
PSV,0,0,0.3,0,0.3
PSV,0,0,0.3,0,0.3
PSV,0.01,0.12,0.12,0.04,0.29
PSV,0.15,0.01,0.1,0.04,0.29
PSV,0.16,0.06,0,0.05,0.28
PSV,0.1,0.03,0.12,0.04,0.28
PSV,0.13,0.06,0.04,0.04,0.27
PSV,0.06,0.07,0.11,0.03,0.27
PSV,0.13,0.07,0,0.06,0.26
PSV,0,0.07,0.17,0.02,0.26
PSV,0.11,0.1,0.01,0.05,0.26
PSV,0.13,0,0.1,0.03,0.26
PSV,0.03,0.16,0,0.05,0.24
PSV,0.11,0.03,0.06,0.05,0.24
PSV,0.14,0.05,0.01,0.04,0.24
PSV,0.09,0.1,0,0.05,0.24
PSV,0.13,0.06,0,0.04,0.24
PSV,0.07,0.11,0,0.05,0.23
PSV,0.14,0.06,0,0.04,0.23
PSV,0,0,0.23,0,0.23
PSV,0,0,0.23,0,0.23
PSV,0.06,0.05,0.09,0.03,0.23
PSV,0.09,0.1,0,0.04,0.22
PSV,0,0.07,0.13,0.02,0.22
PSV,0.07,0.09,0,0.05,0.21
PSV,0.09,0.02,0.08,0.03,0.21
PSV,0.03,0.13,0,0.05,0.21
PSV,0.03,0.12,0,0.05,0.21
PSV,0.18,0,0,0.02,0.2
PSV,0.04,0.08,0.05,0.03,0.2
PSV,0.06,0.03,0.08,0.02,0.2
PSV,0.13,0,0.04,0.02,0.19
PSV,0,0,0.19,0,0.19
PSV,0.08,0.02,0.06,0.03,0.19
PSV,0.04,0.01,0.12,0.01,0.19
PSV,0,0,0.19,0,0.19
PSV,0,0,0.19,0,0.19
PSV,0,0,0.19,0,0.19
PSV,0,0,0.19,0,0.19
PSV,0.14,0,0.01,0.03,0.18
PSV,0.07,0.03,0.05,0.03,0.18
PSV,0.08,0,0.07,0.03,0.18
PSV,0.09,0,0.07,0.02,0.18
PSV,0.04,0.04,0.08,0.02,0.18
PSV,0,0,0.17,0,0.17
PSV,0.07,0.02,0.06,0.03,0.17
PSV,0.06,0.04,0.04,0.03,0.17
PSV,0,0,0.17,0,0.17
PSV,0,0,0.16,0,0.16
PSV,0,0,0.16,0,0.16
PSV,0.06,0.05,0.02,0.03,0.16
PSV,0.02,0.09,0,0.04,0.16
PSV,0,0,0.15,0,0.15
PSV,0.08,0,0.04,0.02,0.15
PSV,0.02,0,0.13,0.01,0.15
PSV,0,0,0.15,0,0.15
PSV,0,0,0.15,0,0.15
PSV,0.02,0.03,0.08,0.02,0.15
PSV,0.1,0,0.01,0.03,0.15
PSV,0.03,0.08,0.01,0.03,0.15
PSV,0.09,0,0.03,0.03,0.15
PSV,0.04,0.03,0.05,0.02,0.15
PSV,0.03,0.03,0.07,0.02,0.14
PSV,0.07,0.03,0.02,0.03,0.14
PSV,0,0.11,0,0.03,0.14
PSV,0.11,0.01,0,0.02,0.14
PSV,0.06,0.06,0,0.03,0.14
PSV,0,0.1,0,0.04,0.14
PSV,0.08,0.04,0,0.02,0.14
PSV,0.11,0,0,0.02,0.14
PSV,0.04,0.03,0.04,0.02,0.13
PSV,0,0,0.13,0,0.13
PSV,0.01,0.05,0.06,0.01,0.13
PSV,0,0,0.13,0,0.13
PSV,0.11,0,0,0.02,0.13
PSV,0,0,0.13,0,0.13
PSV,0.04,0.01,0.06,0.02,0.13
PSV,0,0,0.12,0,0.12
PSV,0,0,0.12,0,0.12
PSV,0.05,0.04,0,0.03,0.12
PSV,0,0.04,0.06,0.02,0.12
PSV,0.03,0.05,0.02,0.02,0.12
PSV,0,0,0.12,0,0.12
PSV,0.01,0,0.1,0,0.12
PSV,0.02,0.06,0.01,0.02,0.12
PSV,0,0,0.12,0,0.12
PSV,0.02,0.03,0.05,0.01,0.12
PSV,0,0,0.12,0,0.12
PSV,0.02,0.02,0.06,0.01,0.12
PSV,0.06,0.01,0.02,0.02,0.12
PSV,0.07,0.01,0,0.03,0.12
PSV,0.04,0.02,0.04,0.02,0.11
PSV,0,0,0.11,0,0.11
PSV,0.05,0.04,0,0.02,0.11
PSV,0,0.01,0.09,0,0.11
PSV,0,0.03,0.07,0.01,0.11
PSV,0.06,0,0.03,0.02,0.11
PSV,0,0,0.11,0,0.11
PSV,0.04,0.01,0.04,0.02,0.11
PSV,0,0.07,0.02,0.02,0.11
PSV,0,0,0.1,0,0.1
PSV,0.05,0.04,0,0.02,0.1
PSV,0,0,0.1,0,0.1
PSV,0,0,0.1,0,0.1
PSV,0,0,0.1,0,0.1
PSV,0,0,0.1,0,0.1
PSV,0,0.05,0.03,0.02,0.1
PSV,0,0,0.1,0,0.1
PSV,0,0,0.09,0,0.09
PSV,0,0,0.09,0,0.09
PSV,0.02,0.05,0,0.02,0.09
PSV,0,0,0.09,0,0.09
PSV,0.02,0.05,0,0.02,0.09
PSV,0,0,0.09,0,0.09
PSV,0.05,0.02,0,0.02,0.09
PSV,0,0,0.09,0,0.09
PSV,0,0,0.09,0,0.09
PSV,0.03,0.02,0.03,0.01,0.08
PSV,0,0,0.08,0,0.08
PSV,0,0.06,0,0.02,0.08
PSV,0,0.01,0.07,0,0.08
PSV,0,0,0.08,0,0.08
PSV,0,0.06,0,0.02,0.08
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0.05,0,0.02,0.07
PSV,0.01,0.02,0.04,0.01,0.07
PSV,0.05,0,0,0.02,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0.05,0,0.01,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0,0.07,0,0.07
PSV,0,0.05,0,0.02,0.07
PSV,0.05,0,0,0.02,0.07
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0.05,0,0.01,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0.05,0,0.01,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0.03,0,0.02,0.01,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0.03,0,0.02,0.01,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.06,0,0.06
PSV,0.01,0.04,0,0.01,0.06
PSV,0,0,0.06,0,0.06
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0.01,0,0.04,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0.02,0.02,0,0.01,0.05
PSV,0.03,0.01,0,0.01,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0.02,0.02,0,0.01,0.05
PSV,0,0,0.05,0,0.05
PSV,0.02,0.02,0,0.01,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0.03,0,0.01,0.01,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.05,0,0.05
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0.03,0,0.01,0.04
PSV,0,0,0.04,0,0.04
PSV,0,0,0.04,0,0.04
PSV,0.02,0.01,0,0.01,0.04
PSV,0.03,0,0,0.01,0.04
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0.02,0.01,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0.02,0,0,0.01,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0.01,0.01,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.03,0,0.03
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0.02,0,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0.02,0,0,0.02
PSV,0,0.01,0.01,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0.01,0,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0.01,0,0,0,0.02
PSV,0,0,0.02,0,0.02
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0.01,0,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0.01,0,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0.01,0,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0.01,0,0,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0,0.01,0,0.01
PSV,0,0.01,0,0,0.01
PSV,0,0,0.01,0,0.01
PSP ����,108.99,68.25,76.75,42.19,296.24
PSP,2.9,2.83,0.24,1.75,7.72
PSP,0.47,0.57,4.13,0.34,5.5
PSP,1.7,2.02,0.16,1.21,5.08
PSP,0,0,4.87,0,4.87
PSP,2.45,1.02,0,0.75,4.22
PSP,1.4,1.4,0.1,0.87,3.77
PSP,1.65,1.22,0,0.79,3.66
PSP,0.5,1.59,0.31,0.87,3.27
PSP,1.35,0.6,0.8,0.44,3.19
PSP,1.48,1.01,0.04,0.66,3.19
PSP,0.86,1.11,0.01,0.66,2.65
PSP,0.76,1.1,0.12,0.65,2.63
PSP,0.64,1.24,0.01,0.69,2.58
PSP,0.37,0.27,1.75,0.18,2.58
PSP,0.87,0.98,0,0.59,2.44
PSP,0.51,0.51,0.91,0.32,2.25
PSP,0.52,1.03,0,0.59,2.14
PSP,1.77,0.13,0.02,0.18,2.1
PSP,0.46,0.42,0.96,0.25,2.09
PSP,0.63,0.42,0.75,0.26,2.07
PSP,0.5,0.5,0.63,0.33,1.96
PSP,0.9,0.47,0,0.32,1.68
PSP,0.44,0.69,0,0.39,1.52
PSP,0.53,0.58,0,0.35,1.46
PSP,0.73,0.42,0,0.28,1.44
PSP,0.58,0.51,0,0.32,1.41
PSP,0.36,0.45,0.32,0.28,1.41
PSP,0.49,0.56,0,0.33,1.38
PSP,0.23,0.73,0.02,0.37,1.35
PSP,0.2,0.76,0,0.39,1.35
PSP,0.24,0.04,1.03,0.04,1.35
PSP,0.69,0.38,0.02,0.24,1.32
PSP,0.57,0.46,0,0.28,1.32
PSP,0.43,0.48,0.05,0.28,1.24
PSP,1.05,0.06,0.01,0.11,1.23
PSP,0.72,0.29,0,0.21,1.22
PSP,0.13,0.7,0.01,0.37,1.21
PSP,0.24,0.65,0,0.32,1.21
PSP,0.01,0.88,0.31,0,1.2
PSP,0.38,0.35,0.38,0.09,1.19
PSP,0.45,0.47,0,0.28,1.19
PSP,0.4,0.49,0,0.29,1.18
PSP,0.45,0.25,0.3,0.16,1.16
PSP,0.5,0.39,0.02,0.25,1.16
PSP,0.15,0.68,0.01,0.32,1.16
PSP,1.03,0,0.01,0.08,1.12
PSP,0.52,0.35,0,0.23,1.11
PSP,0.54,0.33,0.01,0.22,1.1
PSP,0.43,0.41,0,0.25,1.09
PSP,0.24,0.55,0,0.31,1.09
PSP,0.75,0.18,0,0.16,1.09
PSP,0.28,0.5,0.03,0.28,1.08
PSP,0.1,0.63,0,0.34,1.07
PSP,0.81,0.11,0,0.13,1.05
PSP,0.16,0.58,0,0.3,1.04
PSP,0.47,0.34,0,0.22,1.04
PSP,0.41,0.36,0.03,0.21,1.01
PSP,0.37,0.31,0.12,0.19,0.99
PSP,0.52,0.28,0,0.19,0.99
PSP,0.02,0.53,0.19,0.25,0.98
PSP,0.3,0.44,0,0.22,0.96
PSP,0.19,0.06,0.63,0.05,0.94
PSP,0.55,0.21,0,0.16,0.92
PSP,0.27,0.36,0.05,0.22,0.9
